date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
13-01-2016 02:40,50,0,19.2,43.86333333,18.5,43.9,19.89,45,18.7,44.09,17.26,52.16333333,5.59,86.06,18,44.68166667,18.73,54.96111111,17.1,49.3175,5.43E+00,749.6333333,89.66666667,8,23,3.83E+00,25.83984182,25.83984182
13-01-2016 02:50,40,0,19.2,43.9,18.48307692,43.86192308,19.96333333,45,18.7,44.12666667,17.2,52.09,5.656666667,86,18,44.60833333,18.765,54.88166667,17.1,49.46666667,5.47E+00,749.8166667,89.33333333,8,23.5,3.82E+00,13.4475296,13.4475296
13-01-2016 03:00,30,0,19.1,43.93333333,18.49388889,43.79,19.89,45.03,18.7,44.12666667,17.2,52.16333333,5.69,85.33333333,18,44.71444444,18.74,54.765,17.1,49.53,5.50E+00,750,89,8,24,3.80E+00,9.058416367,9.058416367
13-01-2016 03:10,20,0,19.1,44,18.42055556,43.80833333,19.89,45.0675,18.7,44.12666667,17.2,52.23,5.69,85.06,18.01111111,44.785,18.725,54.65722222,17.1,49.59,5.48E+00,750.2,89,8,24,3.78E+00,25.92880687,25.92880687
13-01-2016 03:20,20,0,19.1,44,18.39611111,43.79611111,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.03333333,44.755,18.71,54.545,17.1,49.59,5.47E+00,750.4,89,8,24,3.77E+00,28.13914679,28.13914679
13-01-2016 03:30,20,0,19.1,44,18.39,43.79,19.89,45,18.7,44.2,17.2,52.29,5.69,84.63333333,18.06111111,44.79444444,18.73,54.43277778,17.1,49.66333333,5.45E+00,750.6,89,8,24,3.75E+00,6.457842723,6.457842723
13-01-2016 03:40,50,0,19.1,44.09,18.39,43.79,19.82333333,44.93333333,18.7,44.2,17.2,52.4,5.726666667,83.19666667,18.02777778,44.69444444,18.715,54.29222222,17.1,49.7,5.43E+00,750.8,89,8,24,3.73E+00,12.8183802,12.8183802
13-01-2016 03:50,50,0,19.1,44.09,18.37181818,43.84,19.79,44.93333333,18.63333333,44.12666667,17.2,52.4,5.8,82.25666667,18,44.65722222,18.725,54.205,17.1,49.76,5.42E+00,751,89,8,24,3.72E+00,35.8967638,35.8967638
13-01-2016 04:00,50,0,19.03333333,44.03,18.30764706,43.9,19.79,45,18.63333333,44.2,17.2,52.43333333,5.833333333,80.99,18,44.66944444,18.7,54.14923077,17.1,49.79,5.40E+00,751.2,89,8,24,3.70E+00,48.07049682,48.07049682
13-01-2016 04:10,40,0,19.03333333,44.09,18.34294118,43.9,19.82333333,45.03,18.6,44.145,17.2,52.5,5.833333333,80.19666667,18.05,44.66333333,18.72454545,54.09,17.1,49.79,5.37E+00,751.3166667,89.16666667,8,23.66666667,3.68E+00,5.007042328,5.007042328
13-01-2016 04:20,40,0,19,44.09,18.34,43.91666667,19.82333333,45.03,18.6,44.12666667,17.2,52.5,5.8,80.14,18,44.68777778,18.74,54.09,17.2,49.9,5.33E+00,751.4333333,89.33333333,8,23.33333333,3.67E+00,38.16113448,38.16113448
13-01-2016 04:30,50,0,19,44.09,18.29,43.90555556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333333,79.73,18,44.78111111,18.725,54.015,17.2,49.9,5.30E+00,751.55,89.5,8,23,3.65E+00,47.39831773,47.39831773
13-01-2016 04:40,40,0,19,44.09,18.29,43.9,19.89,45.06,18.53333333,44.2,17.2,52.59,5.623333333,79.86333333,18.02777778,44.91555556,18.7,53.92777778,17.2,49.96666667,5.27E+00,751.6666667,89.66666667,8,22.66666667,3.63E+00,40.93173442,40.93173442
13-01-2016 04:50,50,0,19,44.16333333,18.29,43.93888889,19.89,45.06,18.6,44.2,17.2,52.59,5.623333333,80.02666667,18.02777778,44.95,18.7,53.85722222,17.2,49.96666667,5.23E+00,751.7833333,89.83333333,8,22.33333333,3.62E+00,15.41461654,15.41461654
13-01-2016 05:00,50,0,18.96333333,44.2,18.273125,43.98125,19.89,45.06,18.56666667,44.2,17.2,52.59,5.69,79.63333333,18.0125,44.891875,18.7,53.784375,17.2,50,5.20E+00,751.9,90,8,22,3.60E+00,32.47897302,32.47897302
13-01-2016 05:10,50,0,18.89,44.2,18.29,44,19.89,45.09,18.5,44.2,17.2,52.66333333,5.56,78.83,18,44.834,18.7,53.72571429,17.2,50.06,5.17E+00,752.05,90,7.833333333,22.16666667,3.57E+00,47.66777256,47.66777256
13-01-2016 05:20,40,0,18.89,44.2,18.245,44,19.89,45.09,18.5,44.2,17.1,52.7,5.433333333,78.43,18,44.9,18.7,53.66333333,17.2,50.12666667,5.13E+00,752.2,90,7.666666667,22.33333333,3.53E+00,47.6866325,47.6866325
13-01-2016 05:30,40,0,18.89,44.2,18.2,44,19.96333333,45.09,18.5,44.2,17.16666667,52.7,5.226666667,78.82333333,18,44.94545455,18.7,53.59,17.2,50.2,5.10E+00,752.35,90,7.5,22.5,3.50E+00,16.99896017,16.99896017
13-01-2016 05:40,50,0,18.89,44.23,18.2,44,19.89,45.09,18.5,44.2,17.2,52.79,5.366666667,78.96333333,18,45.06714286,18.7,53.5,17.2,50.2,5.07E+00,752.5,90,7.333333333,22.66666667,3.47E+00,13.12370551,13.12370551
13-01-2016 05:50,20,0,18.89,44.29,18.2,44,19.92666667,45.09,18.5,44.2,17.2,52.79,5.5,78.63333333,18,45.24090909,18.7,53.42,17.2,50.2,5.03E+00,752.65,90,7.166666667,22.83333333,3.43E+00,8.272696659,8.272696659
13-01-2016 06:00,20,0,18.89,44.29,18.2,44,19.92666667,45.03,18.46333333,44.16333333,17.16666667,52.79,5.56,78.36666667,18.00555556,45.30166667,18.7,53.38705882,17.2,50.26,5.00E+00,752.8,90,7,23,3.40E+00,16.10840283,16.10840283
13-01-2016 06:10,50,0,18.865,44.365,18.2,44,19.89,45.06,18.46333333,44.16333333,17.13333333,52.79,5.59,78.6,18.03333333,45.39666667,18.7,53.29846154,17.2,50.32666667,5.02E+00,752.9833333,89.83333333,6.833333333,25.83333333,3.40E+00,25.50626033,25.50626033
13-01-2016 06:20,30,10,18.79,44.72333333,18.2,44.06666667,19.815,44.82,18.39,44.12666667,17.1,52.79,5.59,78.93333333,18.05714286,45.55,18.7,53.29,17.2,50.32666667,5.03E+00,753.1666667,89.66666667,6.666666667,28.66666667,3.40E+00,46.19842357,46.19842357
13-01-2016 06:30,50,10,18.89,45.03,18.2,44.29375,19.73,44.62666667,18.39,44.12666667,17.16666667,53.32333333,5.59,79.16,18.07142857,45.52571429,18.68181818,53.25363636,17.2,50.29,5.05E+00,753.35,89.5,6.5,31.5,3.40E+00,25.54798492,25.54798492
13-01-2016 06:40,50,10,18.89,45.09,18.17272727,44.41636364,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18,45.1725,18.62727273,53.16454545,17.2,50.29,5.07E+00,753.5333333,89.33333333,6.333333333,34.33333333,3.40E+00,12.88106304,12.88106304
13-01-2016 06:50,200,0,18.89,45,18.18181818,44.54090909,19.7,44.53,18.39,44.16333333,18.76,84.79,5.53,79.46666667,18.05,46.08071429,18.64285714,53.26428571,17.2,50.32666667,5.08E+00,753.7166667,89.16666667,6.166666667,37.16666667,3.40E+00,2.323044348,2.323044348
13-01-2016 07:00,110,10,18.89,45,18.15,44.59,19.6,44.22333333,18.39,44.16333333,18.96666667,83.52333333,5.59,79.33333333,18.1,46.26333333,18.6,53.14,17.2,50.4,5.10E+00,753.9,89,6,40,3.40E+00,20.89281292,20.89281292
13-01-2016 07:10,80,10,18.79,44.63333333,18.1,44.19666667,19.53333333,43.83,18.39,44.09,19.76,73.52333333,5.59,79.35,18.1,45.65666667,18.6,52.82666667,17.2,50.22333333,5.08E+00,753.9666667,89.16666667,5.833333333,36.66666667,3.40E+00,42.70007511,42.70007511
13-01-2016 07:20,50,0,18.79,44.5,18.1,43.96666667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18,44.83333333,18.6,52.3,17.2,49.96333333,5.07E+00,754.0333333,89.33333333,5.666666667,33.33333333,3.40E+00,17.36153389,17.36153389
13-01-2016 07:30,50,0,18.79,44.59,18.05,43.845,19.5,43.96666667,18.39,43.96666667,18.89,63.09,5.59,79.59333333,17.945,44.295,18.55,51.895,17.2,49.6,5.05E+00,754.1,89.5,5.5,30,3.40E+00,6.572116027,6.572116027
13-01-2016 07:40,50,0,18.79,44.53,18.1,43.8175,19.5,44,18.32333333,43.9,18.615,59.86333333,5.59,79.89666667,17.89,43.15833333,18.5,51.4975,17.2,49.19333333,5.03E+00,754.1666667,89.66666667,5.333333333,26.66666667,3.40E+00,18.72434323,18.72434323
13-01-2016 07:50,40,0,18.79,44.36333333,18.1,43.79,19.5,44,18.29,43.79,18.5,58.83,5.59,80.09,17.89,42.838125,18.5,51.06666667,17.1,48.79666667,5.02E+00,754.2333333,89.83333333,5.166666667,23.33333333,3.40E+00,31.57101142,31.57101142
13-01-2016 08:00,40,0,18.79,44.23,18,43.645,19.5,43.9,18.29,43.79,18.35666667,57.8,5.59,79.89666667,17.89,42.514,18.5,50.9,17.1,48.46333333,5.00E+00,754.3,90,5,20,3.40E+00,19.50394668,19.50394668
13-01-2016 08:10,30,0,18.79,44.06,18,43.7,19.5,43.9,18.29,43.7,18.29,57.245,5.59,79.49666667,17.79,41.96666667,18.39,50.56,17.1,48.1,5.00E+00,754.45,89.66666667,4.833333333,21.5,3.37E+00,34.48139244,34.48139244
13-01-2016 08:20,180,20,18.79,43.93333333,18,43.45,19.5,43.96666667,18.29,43.7,18.2225,56.4725,5.56,79.4,17.79,41.76666667,18.39,50.2925,17.1,47.8,5.00E+00,754.6,89.33333333,4.666666667,23,3.33E+00,34.47067062,34.47067062
13-01-2016 08:30,350,30,18.79,43.9,18,43.36333333,19.42666667,43.76666667,18.23,43.65666667,18.2,55.8,5.5,79.4,17.76,41.43,18.39,50.03,17.1,47.4,5.00E+00,754.75,89,4.5,24.5,3.30E+00,27.74503116,27.74503116
13-01-2016 08:40,350,20,18.79,43.9,18,43.36333333,19.39,43.59,18.49666667,43.86333333,18.2,55.73333333,5.466666667,79.06,17.7,41.23,18.29,49.76,17.1,47.06666667,5.00E+00,754.9,88.66666667,4.333333333,26,3.27E+00,21.48122039,21.48122039
13-01-2016 08:50,300,30,18.79,44,18,43.4,19.39,43.59,18.82333333,44,18.26,56.66,5.4,79.12666667,17.7,41.02666667,18.29,49.62666667,17,46.72333333,5.00E+00,755.05,88.33333333,4.166666667,27.5,3.23E+00,22.63600314,22.63600314
13-01-2016 09:00,400,20,18.85666667,44.06,18.06666667,43.46666667,19.39,43.59,19.03,44,18.29,56.66666667,5.5,79.15666667,17.7,40.82666667,18.29,49.36333333,17,46.42,5.00E+00,755.2,88,4,29,3.20E+00,15.32216294,15.32216294
13-01-2016 09:10,390,30,18.89,44.23,18.13333333,43.59,19.46333333,43.66333333,19.46,44.06,18.29,56.46666667,5.5,79.09,17.7,40.645,18.29,49.23,17,46.15666667,5.00E+00,755.3166667,88,4.166666667,30.83333333,3.18E+00,28.9176972,28.9176972
13-01-2016 09:20,290,30,18.9975,44.3975,18.26,43.66333333,19.5,43.7,19.72666667,43.93333333,18.2,55.79,5.59,78.99333333,17.73,41.66666667,18.26,49.13333333,17,45.86333333,5.00E+00,755.4333333,88,4.333333333,32.66666667,3.17E+00,45.51851521,45.51851521
13-01-2016 09:30,60,30,19.1,44.5,18.32333333,43.5,19.5,43.7,20.06666667,43.66333333,18.13333333,55.73,5.59,78.66,17.85666667,42.26666667,18.2,48.93333333,17,45.73,5.00E+00,755.55,88,4.5,34.5,3.15E+00,7.130204106,7.130204106
13-01-2016 09:40,70,20,19.13333333,44.5,18.46333333,43.5,19.42666667,43.62666667,20.2,43.25666667,18.1,55.49,5.59,79.46666667,17.79,42.46666667,18.26,49.16333333,17,45.46666667,5.00E+00,755.6666667,88,4.666666667,36.33333333,3.13E+00,20.75238127,20.75238127
13-01-2016 09:50,110,30,19.2,44.36,18.53333333,43.43,19.46333333,43.66333333,20.16666667,43.02666667,18.03333333,55.15666667,5.59,79.99333333,17.73,42.26666667,18.26,49.22333333,17,45.52666667,5.00E+00,755.7833333,88,4.833333333,38.16666667,3.12E+00,10.54628753,10.54628753
13-01-2016 10:00,90,20,19.2,44.06,18.6,43.23,19.39,43.59,20.1,42.76666667,18,54.69,5.45,80.39,17.7,41.93,18.26,49.52666667,17.1,46.3,5.00E+00,755.9,88,5,40,3.10E+00,21.43751854,21.43751854
13-01-2016 10:10,60,20,19.2,44.06,18.6,43.15666667,19.39,43.62666667,20.1,42.7,17.96333333,54.53,5.53,80.93333333,17.7,41.65666667,18.2,49.26666667,17.1,47.1,5.08E+00,756.0333333,86.83333333,5,38.16666667,2.98E+00,6.63449876,6.63449876
13-01-2016 10:20,70,20,19.2,44.09,18.66666667,43.43,19.46333333,43.76,20.1,42.7,17.89,54.53,5.656666667,80.72666667,17.66666667,41.29666667,18.15,48.995,17.1,47.06,5.17E+00,756.1666667,85.66666667,5,36.33333333,2.87E+00,23.00482229,23.00482229
13-01-2016 10:30,80,20,19.2,44.16333333,18.7,43.93,19.5,43.82666667,20.05,42.6,17.89,54.33333333,5.726666667,79.89333333,17.6,41.03,18.1,48.66333333,17.1,46.86,5.25E+00,756.3,84.5,5,34.5,2.75E+00,47.14785296,47.14785296
13-01-2016 10:40,60,0,19.23,44.39,18.76,43.86333333,19.5,43.9,20,42.32666667,17.89,54.2,5.866666667,77.1,17.6,40.72333333,18.1,48.46333333,17,46.52666667,5.33E+00,756.4333333,83.33333333,5,32.66666667,2.63E+00,38.09869308,38.09869308
13-01-2016 10:50,40,10,19.29,44.79666667,18.79,44,19.5,44,19.92666667,42.4,17.85666667,54.02666667,5.9,74.86666667,17.6,40.46333333,18.1,48.16333333,17,46.19333333,5.42E+00,756.5666667,82.16666667,5,30.83333333,2.52E+00,46.64549144,46.64549144
13-01-2016 11:00,30,10,19.29,45.16333333,18.79,44,19.5,44,19.85666667,42.02666667,17.79,53.9,5.9,75.72666667,17.56666667,40.26,18.03333333,47.89,17,45.86333333,5.50E+00,756.7,81,5,29,2.40E+00,23.53392488,23.53392488
13-01-2016 11:10,70,10,19.23,45.03,18.7,43.145,19.39,43.5,19.79,41.82666667,17.76,53.76,5.933333333,76,17.5,40.12666667,18,47.7,17,45.65666667,5.58E+00,756.7833333,80.16666667,5.166666667,30.83333333,2.35E+00,30.17940338,30.17940338
13-01-2016 11:20,50,10,19.29,45.73333333,18.7,43.06,19.39,43.36,19.7,41.76666667,17.7,53.56666667,6.06,76.12666667,17.5,40,18,47.56666667,16.96333333,45.46666667,5.67E+00,756.8666667,79.33333333,5.333333333,32.66666667,2.30E+00,24.24948403,24.24948403
13-01-2016 11:30,80,10,19.29,45.12666667,18.7,43,19.32333333,43.4,19.63333333,42.1,17.73,53.36333333,6.226666667,75.29333333,17.5,39.93333333,18,47.46666667,16.89,45.26666667,5.75E+00,756.95,78.5,5.5,34.5,2.25E+00,5.440315825,5.440315825
13-01-2016 11:40,80,10,19.2,44.83333333,18.7,43.06,19.39,43.52666667,19.6,42.86,17.73,53.15666667,6.3,73.56,17.5,39.76,18,47.32666667,16.89,44.93,5.83E+00,757.0333333,77.66666667,5.666666667,36.33333333,2.20E+00,12.38634165,12.38634165
13-01-2016 11:50,50,0,19.2,44.7,18.63333333,42.93333333,19.39,43.65666667,19.6,43.6,17.7,52.96666667,6.53,71.8,17.5,39.62666667,17.96333333,47.16333333,16.89,44.65666667,5.92E+00,757.1166667,76.83333333,5.833333333,38.16666667,2.15E+00,24.92572654,24.92572654
13-01-2016 12:00,40,0,19.2,44.9,18.6,42.83333333,19.39,43.93,19.56666667,43.52666667,17.7,52.82666667,6.656666667,69.93333333,17.5,39.46666667,17.96333333,47.03,16.89,44.22333333,6.00E+00,757.2,76,6,40,2.10E+00,18.6433354,18.6433354
13-01-2016 12:10,50,0,19.2,44.69333333,18.6,42.16666667,19.46333333,43.96,19.42666667,43.26666667,17.63333333,52.62666667,6.726666667,67.36,17.42666667,39.26666667,17.89,46.86333333,16.89,43.8975,5.92E+00,757.2833333,76.33333333,5.833333333,38.16666667,2.07E+00,46.73456851,46.73456851
13-01-2016 12:20,40,0,19.2,43.6,18.5,41.79,19.39,43.62666667,19.39,42.86333333,17.63333333,52.56666667,6.866666667,65.96666667,17.445,39.1,17.89,46.73,16.89,43.56666667,5.83E+00,757.3666667,76.66666667,5.666666667,36.33333333,2.03E+00,26.19930389,26.19930389
13-01-2016 12:30,40,0,19.2,43.12,18.5,41.73,19.39,43.59,19.39,42.65666667,17.6,52.22333333,6.8,64.63333333,17.5,38.86333333,17.89,46.46666667,16.89,43.33333333,5.75E+00,757.45,77,5.5,34.5,2.00E+00,15.85723358,15.85723358
13-01-2016 12:40,50,0,19.13333333,42.76666667,18.5,41.66333333,19.365,43.5225,19.29,42.36333333,17.6,52.03,6.866666667,64.9,17.5,38.79,17.89,46.32666667,16.89,43.06666667,5.67E+00,757.5333333,77.33333333,5.333333333,32.66666667,1.97E+00,13.89830147,13.89830147
13-01-2016 12:50,30,0,19.16666667,42.46666667,18.5,41.53,19.35666667,43.43333333,19.29,42.23,17.6,51.83333333,7.045,63.34,17.5,38.66333333,17.89,46.16333333,16.89,42.86333333,5.58E+00,757.6166667,77.66666667,5.166666667,30.83333333,1.93E+00,39.37702539,39.37702539
13-01-2016 13:00,30,0,19.1,42.26666667,18.5,41.36333333,19.29,43.26,19.2,41.86333333,17.6,51.62666667,6.933333333,62.02666667,17.42666667,38.46333333,17.89,46.03,16.89,42.73,5.50E+00,757.7,78,5,29,1.90E+00,35.12312563,35.12312563
13-01-2016 13:10,20,0,19.1,42.09,18.5,41.29,19.29,43.12666667,19.2,41.79,17.5,51.45,6.933333333,61.89333333,17.39,38.26,17.85666667,45.86333333,16.89,42.46666667,5.73E+00,757.6833333,76.83333333,5,28.66666667,1.90E+00,8.251381933,8.251381933
13-01-2016 13:20,20,0,19.1,41.96333333,18.46333333,41.16333333,19.29,43,19.16666667,41.7,17.5,51.22333333,7,62.19333333,17.39,38.2,17.79,45.73,16.89,42.32666667,5.97E+00,757.6666667,75.66666667,5,28.33333333,1.90E+00,3.222876939,3.222876939
13-01-2016 13:30,50,0,19.06666667,41.76,18.39,41.03,19.29,42.93333333,19.1,41.7,17.5,51.03,7.126666667,62.46666667,17.42666667,38.12666667,17.79,45.545,16.89,42.29,6.20E+00,757.65,74.5,5,28,1.90E+00,37.73528108,37.73528108
13-01-2016 13:40,40,0,19,41.62666667,18.39,40.9,19.29,42.9,19.1,41.79,17.5,50.86333333,7.19,61.96666667,17.42666667,38.06666667,17.79,45.46666667,16.89,42.29,6.43E+00,757.6333333,73.33333333,5,27.66666667,1.90E+00,31.02050165,31.02050165
13-01-2016 13:50,50,0,19,41.56,18.39,40.82666667,19.23,42.82666667,19.1,41.79,17.5,50.73,6.996666667,59.89333333,17.5,37.96666667,17.85666667,45.4,16.89,42.29,6.67E+00,757.6166667,72.16666667,5,27.33333333,1.90E+00,8.478838333,8.478838333
13-01-2016 14:00,40,0,19,41.43333333,18.39,40.7,19.26,42.86333333,19.1,41.79,17.5,50.59,6.466666667,59.76333333,17.42666667,37.76666667,17.79,45.22333333,16.89,42.15666667,6.90E+00,757.6,71,5,27,1.90E+00,3.110702615,3.110702615
13-01-2016 14:10,60,0,19,41.29,18.39,40.62666667,19.2,42.79,19,41.7,17.5,50.46333333,6.333333333,61.09666667,17.42666667,37.7,17.79,45.09,16.89,41.9,6.80E+00,757.55,70.66666667,5.166666667,29.16666667,1.75E+00,5.451463431,5.451463431
13-01-2016 14:20,40,0,19,41.29,18.39,40.495,19.26,42.76,19,41.7,17.39,50.22333333,6.6,61.76333333,17.5,37.62666667,17.82333333,45.09,16.82333333,41.82666667,6.70E+00,757.5,70.33333333,5.333333333,31.33333333,1.60E+00,19.08581759,19.08581759
13-01-2016 14:30,40,0,19,41.2,18.39,40.4,19.26,42.7,19,41.59,17.39,50.09,6.933333333,61.03,17.63333333,37.59,17.89,44.89,16.89,41.9,6.60E+00,757.45,70,5.5,33.5,1.45E+00,8.465545729,8.465545729
13-01-2016 14:40,50,0,19,41.12666667,18.39,40.32666667,19.29,42.66333333,19,41.59,17.39,50,7.293333333,58.73333333,17.76,37.46333333,18,44.63333333,16.89,41.9,6.50E+00,757.4,69.66666667,5.666666667,35.66666667,1.30E+00,14.9326271,14.9326271
13-01-2016 14:50,40,0,19.03333333,41.12666667,18.42666667,40.2,19.29,42.59,19.03333333,41.5,17.39,49.86,7.7,56.4,17.92666667,37.26,18,44.36,16.89,41.76,6.40E+00,757.35,69.33333333,5.833333333,37.83333333,1.15E+00,9.610476752,9.610476752
13-01-2016 15:00,40,0,19.1,41.12666667,18.5,40.12666667,19.29,42.56,19.1,41.36,17.39,49.76,7.9,52.69333333,18.06666667,37.06666667,18.13333333,44.13333333,16.89,41.7,6.30E+00,757.3,69,6,40,1.00E+00,12.85850107,12.85850107
13-01-2016 15:10,30,0,19.13333333,41,18.5,40.06,19.29,42.5,19.1,41.13333333,17.39,49.62666667,7.833333333,53.36,18.29,36.72333333,18.26,43.93333333,16.89,41.52666667,6.32E+00,757.3166667,68,5.666666667,40,8.17E-01,9.061591141,9.061591141
13-01-2016 15:20,30,0,19.2,40.93333333,18.5,40,19.29,42.5,19.1,41,17.39,49.46666667,7.866666667,53.05666667,18.35666667,36.46333333,18.39,43.63333333,16.89,41.3175,6.33E+00,757.3333333,67,5.333333333,40,6.33E-01,23.86568548,23.86568548
13-01-2016 15:30,30,0,19.2,40.76,18.63333333,39.9,19.35666667,42.43333333,19.13333333,40.86333333,17.39,49.4,7.726666667,51.86333333,18.445,36.145,18.46333333,43.43333333,16.89,41.23,6.35E+00,757.35,66,5,40,4.50E-01,38.53685214,38.53685214
13-01-2016 15:40,40,0,19.2675,40.745,18.7,39.82666667,19.29,42.29,19.2,40.65666667,17.39,49.26,7.69,52.245,18.63333333,35.86333333,18.53333333,43.13333333,17,41.13333333,6.37E+00,757.3666667,65,4.666666667,40,2.67E-01,1.38935612,1.38935612
13-01-2016 15:50,80,0,19.29,40.56666667,18.73,39.56,19.29,42.13333333,19.29,40.5,17.39,49.12666667,7.626666667,51.82333333,18.7,35.73,18.66666667,43,17,41,6.38E+00,757.3833333,64,4.333333333,40,8.33E-02,26.36553885,26.36553885
13-01-2016 16:00,70,0,19.39,40.53,18.79,39.5,19.29,42,19.29,40.5,17.39,49.09,7.433333333,52.09666667,18.82333333,35.93333333,18.76333333,43.32666667,17,41.12666667,6.40E+00,757.4,63,4,40,-1.00E-01,44.01595345,44.01595345
13-01-2016 16:10,80,0,19.39,40.59,18.79,39.62666667,19.29,42,19.29,40.36333333,17.39,49.09,7.156666667,52.13333333,18.96333333,36,18.89,43.46666667,17.06666667,41.2,6.17E+00,757.3833333,64.33333333,3.833333333,40,-6.67E-02,18.6531686,18.6531686
13-01-2016 16:20,70,0,19.39,40.62666667,18.79,39.7,19.29,41.93333333,19.29,40.29,17.39,49,7.03,52.52666667,18.89,36.12666667,19,43.73,17.06666667,41.06,5.93E+00,757.3666667,65.66666667,3.666666667,40,-3.33E-02,2.397956583,2.397956583
13-01-2016 16:30,80,0,19.39,40.7,18.79,39.7,19.29,42,19.2,40.2,17.39,49,6.7,52.63,18.89,36.73333333,19.06666667,43.93,17,40.93333333,5.70E+00,757.35,67,3.5,40,0.00E+00,6.931412336,6.931412336
13-01-2016 16:40,80,0,19.32333333,40.73,18.79,39.76,19.29,42,19.13333333,40.12666667,17.39,49,6.366666667,53.75666667,18.89,37.46333333,19.05,44.045,17,40.76,5.47E+00,757.3333333,68.33333333,3.333333333,40,3.33E-02,16.07460602,16.07460602
13-01-2016 16:50,100,0,19.39,40.86333333,18.7,39.79,19.29,42,19.1,40.09,17.29,48.9,5.933333333,54.82333333,18.89,37.53,19.1,44.23,17,40.7,5.23E+00,757.3166667,69.66666667,3.166666667,40,6.67E-02,7.741580566,7.741580566
13-01-2016 17:00,90,0,19.35666667,40.79,18.7,39.73,19.29,42,19.06666667,40.02666667,17.29,48.9,5.66,55.69666667,18.79,37.19333333,19.1,44.29,17,40.56,5.00E+00,757.3,71,3,40,1.00E-01,6.611408608,6.611408608
13-01-2016 17:10,100,10,19.29,40.73,18.7,39.76,19.29,42.03,19,39.9,17.29,48.9,5.33,57.13333333,18.73,36.86,19.13333333,44.32666667,17,40.43333333,4.78E+00,757.3,72,3,40,8.33E-02,11.06529639,11.06529639
13-01-2016 17:20,90,0,19.29,40.66333333,18.7,39.7,19.29,42.09,19,39.93333333,17.29,48.9,5.063333333,57.8,18.66666667,36.43,19.2,44.4,17,40.26,4.57E+00,757.3,73,3,40,6.67E-02,11.31903981,11.31903981
13-01-2016 17:30,110,0,19.29,40.66333333,18.7,39.7,19.29,42.06,19,40,17.29,48.79,4.626666667,59.42333333,18.6,36.23,19.29,44.53,17,40.12666667,4.35E+00,757.3,74,3,40,5.00E-02,6.570826692,6.570826692
13-01-2016 17:40,90,10,19.29,40.79,18.7,39.7,19.29,42,18.89,40,17.29,48.79,4.366666667,60.69666667,18.5,36.02666667,19.35666667,44.66333333,16.89,40.03,4.13E+00,757.3,75,3,40,3.33E-02,49.07817302,49.07817302
13-01-2016 17:50,100,0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40,17.29,48.79,3.966666667,63.02666667,18.42666667,35.82666667,19.42666667,44.73,16.89,40.09,3.92E+00,757.3,76,3,40,1.67E-02,16.35068634,16.35068634
13-01-2016 18:00,100,10,19.29,40.79,18.7,39.82666667,19.29,42.09,18.89,40.12666667,17.29,48.73,3.826666667,65.76666667,18.39,35.76,19.56666667,44.73,16.89,40.06,3.70E+00,757.3,77,3,40,0.00E+00,25.34697485,25.34697485
13-01-2016 18:10,110,0,19.29,40.73,18.7,39.9,19.23,41.93333333,18.82333333,40.06666667,17.29,48.7,3.723333333,67.22666667,18.32333333,35.76,19.63333333,44.7,16.89,40,3.53E+00,757.3,79,3,38.16666667,1.67E-01,34.07212574,34.07212574
13-01-2016 18:20,100,10,19.26,40.7,18.7,39.9,19.23,42,18.79,40.09,17.29,48.7,3.42,68.1475,18.29,35.79,19.7,44.7,16.85666667,39.96666667,3.37E+00,757.3,81,3,36.33333333,3.33E-01,4.95845516,4.95845516
13-01-2016 18:30,90,10,19.26,40.76,18.7,39.96666667,19.2,41.96666667,18.79,40.09,17.29,48.7,3.156666667,69.23,18.23,35.79,19.76,44.79,16.865,39.9975,3.20E+00,757.3,83,3,34.5,5.00E-01,5.945127911,5.945127911
13-01-2016 18:40,90,10,19.29,40.9,18.7,40,19.2,41.96666667,18.79,40.09,17.23,48.62666667,2.863333333,70.82333333,18.2,35.79,19.76,44.86333333,16.89,40.09,3.03E+00,757.3,85,3,32.66666667,6.67E-01,2.521982975,2.521982975
13-01-2016 18:50,180,10,19.29,40.82666667,18.7,40,19.2,41.845,18.73,40.09,17.23,48.62666667,2.656666667,71.42333333,18.2,36.06666667,19.79,44.93333333,16.79,39.96666667,2.87E+00,757.3,87,3,30.83333333,8.33E-01,46.46269599,46.46269599
13-01-2016 19:00,140,0,19.29,41.15,18.79,40.09,19.2,41.7,18.7,40.09,17.23,48.7,2.466666667,72.96666667,18.2,36.33333333,19.79,45,16.79,39.96666667,2.70E+00,757.3,89,3,29,1.00E+00,33.68561164,33.68561164
13-01-2016 19:10,100,10,19.32333333,42.15666667,18.79,40.09,19.2,41.76,18.7,40.16333333,17.26,48.79,2.4,74.63333333,18.2,36.29,19.79,45.09,16.79,40,2.78E+00,757.2333333,88.83333333,3.333333333,29,1.07E+00,4.742892773,4.742892773
